ISO3,PV,Wind,Hydro,CSP,Rooftop,Offshore
MLT,0.215886396459023,0.407514935866029,0,0,0.215756982775052,0
OMN,0.2597099218816,0.487292495964717,0,0.240420178131339,0.250167027577333,0.537312901800701
MDV,0,0,0,0,0,0
MEX,0.244865588279767,0.41351658722944,0.500000029077909,0.291086030123047,0.241782223148887,0.532514492382518
MYS,0.183550817174781,0.142459174859247,0.500000019749693,0,0.181576324957017,0
MOZ,0.215996601662937,0.327484289431687,0.50000003097901,0.197435027746501,0.214499110470159,0
MWI,0.223826979367872,0.288380291744055,0.500000007338539,0.210209258287446,0.220855073279063,0
NCL,0.198718461929389,0,0,0,0.190999197480453,0
NIU,0,0,0,0,0,0
NER,0.246610355434168,0,0,0.192457152873205,0.242238858678751,0
